id,chain_type,address,name_tag,balance,percentage,txn_count,created_at
BTC001,BTC,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,Bitcoin,"248,598 BTC",1.25%,5909,2025-12-15 08:19:39
BTC002,BTC,bc1ql49ydapnjafl5t2cp9zqpjwe6pdgmxy98859v2,Bitcoin,"140,575 BTC",0.70%,867,2025-12-15 08:19:39
BTC003,BTC,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,Bitcoin,"130,010 BTC",0.65%,615,2025-12-15 08:19:39
BTC004,BTC,3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,Bitcoin,"128,710 BTC",0.65%,717,2025-12-15 08:19:39
BTC005,BTC,bc1qazcm763858nkj2dj986etajv6wquslv8uxwczt,Bitcoin,"94,643 BTC",0.47%,158,2025-12-15 08:19:39
BTC006,BTC,bc1qjasf9z3h7w3jspkhtgatgpyvvzgpa2wwd2lr0eh5tx44reyn2k7sfc27a4,Bitcoin,"86,335 BTC",0.43%,288,2025-12-15 08:19:39
BTC007,BTC,bc1qd4ysezhmypwty5dnw7c8nqy5h5nxg0xqsvaefd0qn5kq32vwnwqqgv4rzr,Bitcoin,"86,200 BTC",0.43%,293,2025-12-15 08:19:39
BTC008,BTC,1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF,Bitcoin,"79,957 BTC",0.40%,660,2025-12-15 08:19:39
BTC009,BTC,bc1q8yj0herd4r4yxszw3nkfvt53433thk0f5qst4g,Bitcoin,"78,317 BTC",0.39%,51,2025-12-15 08:19:39
BTC010,BTC,bc1qa5wkgaew2dkv56kfvj49j0av5nml45x9ek9hz6,Bitcoin,"69,370 BTC",0.35%,133,2025-12-15 08:19:39
BTC011,BTC,3LYJfcfHPXYJreMsASk2jkn69LWEYKzexb,Bitcoin,"68,200 BTC",0.34%,188,2025-12-15 08:19:39
BTC012,BTC,1Ay8vMC7R1UbyCCZRVULMV7iQpHSAbguJP,Bitcoin,"58,104 BTC",0.29%,2347,2025-12-15 08:19:39
BTC013,BTC,1LdRcdxfbSnmCYYNdeYpUnztiYzVfBEQeC,Bitcoin,"53,880 BTC",0.27%,224,2025-12-15 08:19:39
BTC014,BTC,1AC4fMwgY8j9onSbXEWeH6Zan8QGMSdmtA,Bitcoin,"51,830 BTC",0.26%,152,2025-12-15 08:19:39
BTC015,BTC,3MgEAFWu1HKSnZ5ZsC8qf61ZW18xrP5pgd,Bitcoin,"50,145 BTC",0.25%,979,2025-12-15 08:19:39
BTC016,BTC,bc1qa2eu6p5rl9255e3xz7fcgm6snn4wl5kdfh7zpt05qp5fad9dmsys0qjg0e,Bitcoin,"44,194 BTC",0.22%,83,2025-12-15 08:19:39
BTC017,BTC,1LruNZjwamWJXThX2Y8C2d47QqhAkkc5os,Bitcoin,"44,000 BTC",0.22%,87,2025-12-15 08:19:39
BTC018,BTC,bc1q0ymzksy046tv4z88ts5nmu7s574umnwmdev3rt,Bitcoin,"42,658 BTC",0.21%,10,2025-12-15 08:19:39
BTC019,BTC,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,Bitcoin,"41,551 BTC",0.21%,4609,2025-12-15 08:19:39
BTC020,BTC,bc1qy3uw2kk45uj9vsy52rjfhydm2tnd6hreu8vha3,Bitcoin,"40,984 BTC",0.21%,12,2025-12-15 08:19:39
BTC021,BTC,3LQUu4v9z6KNch71j7kbj8GPeAGUo1FW6a,Bitcoin,"37,927 BTC",0.19%,58,2025-12-15 08:19:39
BTC022,BTC,bc1q7ydrtdn8z62xhslqyqtyt38mm4e2c4h3mxjkug,Bitcoin,"36,000 BTC",0.18%,63,2025-12-15 08:19:39
BTC023,BTC,bc1qk4m9zv5tnxf2pddd565wugsjrkqkfn90aa0wypj2530f4f7tjwrqntpens,Bitcoin,"35,277 BTC",0.18%,94,2025-12-15 08:19:39
BTC024,BTC,bc1qws342rlkhszh58rtn35zrw7w076puz83gkcufy,Bitcoin,"33,650 BTC",0.17%,37,2025-12-15 08:19:39
BTC025,BTC,bc1qx9t2l3pyny2spqpqlye8svce70nppwtaxwdrp4,Bitcoin,"31,643 BTC",0.16%,4776,2025-12-15 08:19:39
BTC026,BTC,3FHNBLobJnbCTFTVakh5TXmEneyf5PT61B,Bitcoin,"31,275 BTC",0.16%,58,2025-12-15 08:19:39
BTC027,BTC,12ib7dApVFvg82TXKycWBNpN8kFyiAN1dr,Bitcoin,"31,000 BTC",0.16%,212,2025-12-15 08:19:39
BTC028,BTC,12tkqA9xSoowkzoERHMWNKsTey55YEBqkv,Bitcoin,"28,151 BTC",0.14%,183,2025-12-15 08:19:39
BTC029,BTC,3FuhQLprN9s9MR3bZzR5da7mw75fuahsaU,Bitcoin,"27,689 BTC",0.14%,1614,2025-12-15 08:19:39
BTC030,BTC,bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,Bitcoin,"27,642 BTC",0.14%,68,2025-12-15 08:19:39
BTC031,BTC,bc1q8taf2eca7pn9wu4czt8fgftqm288xtfxdyt33syzxuexxty733xsszghzk,Bitcoin,"27,500 BTC",0.14%,33,2025-12-15 08:19:39
BTC032,BTC,3EMVdMehEq5SFipQ5UfbsfMsH223sSz9A9,Bitcoin,"26,984 BTC",0.14%,154,2025-12-15 08:19:39
BTC033,BTC,3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,Bitcoin,"26,141 BTC",0.13%,11364,2025-12-15 08:19:39
BTC034,BTC,39eYrpgAgDhp4tTjrSb1ppZ5kdAc1ikBYw,Bitcoin,"26,139 BTC",0.13%,27,2025-12-15 08:19:39
BTC035,BTC,1N7jWmv63mkMdsYzbNUVHbEYDQfcq1u8Yp,Bitcoin,"24,052 BTC",0.12%,5,2025-12-15 08:19:39
BTC036,BTC,15cHRgVrGKz7qp2JL2N5mkB2MCFGLcnHxv,Bitcoin,"23,600 BTC",0.12%,70,2025-12-15 08:19:39
BTC037,BTC,bc1qhk0ghcywv0mlmcmz408sdaxudxuk9tvng9xx8g,Bitcoin,"23,487 BTC",0.12%,1175,2025-12-15 08:19:39
BTC038,BTC,bc1qysj2w7xsw09datsy9mt9x50jn7qjd6qde6d66qm3ce0a4y9uzdpqcavdr0,Bitcoin,"23,368 BTC",0.12%,105,2025-12-15 08:19:39
BTC039,BTC,bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,Bitcoin,"23,000 BTC",0.12%,7,2025-12-15 08:19:39
BTC040,BTC,12XqeqZRVkBDgmPLVY4ZC6Y4ruUUEug8Fx,Bitcoin,"21,318 BTC",0.11%,103,2025-12-15 08:19:39
BTC041,BTC,bc1qcpflj68s3ahy4xajez4d8v3vk28pvf7qte2jmlftvxzfke2u6mqsge3gvh,Bitcoin,"20,891 BTC",0.10%,625,2025-12-15 08:19:39
BTC042,BTC,bc1qukw69mjxwp30adfqddv6gcyva26laxz562rhlk,Bitcoin,"20,561 BTC",0.10%,6,2025-12-15 08:19:39
BTC043,BTC,17rm2dvb439dZqyMe2d4D6AQJSgg6yeNRn,Bitcoin,"20,008 BTC",0.10%,103,2025-12-15 08:19:39
BTC044,BTC,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,Bitcoin,"19,456 BTC",0.10%,12264,2025-12-15 08:19:39
BTC045,BTC,1PeizMg76Cf96nUQrYg8xuoZWLQozU5zGW,Bitcoin,"19,414 BTC",0.10%,135,2025-12-15 08:19:39
BTC046,BTC,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,Bitcoin,"19,044 BTC",0.10%,139852,2025-12-15 08:19:39
BTC047,BTC,bc1q8qpfmpf6hcu3tgfvp8dgtf534rws8uhsl9vtk6p2f3r2gnqdz5sqxmty6q,Bitcoin,"18,423 BTC",0.09%,11,2025-12-15 08:19:39
BTC048,BTC,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,Bitcoin,"17,069 BTC",0.09%,594,2025-12-15 08:19:39
BTC049,BTC,3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,Bitcoin,"17,069 BTC",0.09%,499,2025-12-15 08:19:39
BTC050,BTC,1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiw,Bitcoin,"16,546 BTC",0.08%,194,2025-12-15 08:19:39
BTC051,BTC,bc1qfnv2t4ntuhu52ykp06u6uy3nj7ctm2388cs80e,Bitcoin,"16,450 BTC",0.08%,5,2025-12-15 08:19:39
BTC052,BTC,34HpHYiyQwg69gFmCq2BGHjF1DZnZnBeBP,Bitcoin,"16,307 BTC",0.08%,36,2025-12-15 08:19:39
BTC053,BTC,1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,Bitcoin,"15,746 BTC",0.08%,96,2025-12-15 08:19:39
BTC054,BTC,bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,Bitcoin,"15,519 BTC",0.08%,4338518,2025-12-15 08:19:39
BTC055,BTC,bc1qlt5nm3kflne7rht4alsnzdzad878ld5rcu4na0,Bitcoin,"14,702 BTC",0.07%,46087,2025-12-15 08:19:39
BTC056,BTC,17MWdxfjPYP2PYhdy885QtihfbW181r1rn,Bitcoin,"14,495 BTC",0.07%,46,2025-12-15 08:19:39
BTC057,BTC,1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,Bitcoin,"14,065 BTC",0.07%,145,2025-12-15 08:19:39
BTC058,BTC,bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,Bitcoin,"13,514 BTC",0.07%,8,2025-12-15 08:19:39
BTC059,BTC,bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,Bitcoin,"13,306 BTC",0.07%,1648,2025-12-15 08:19:39
BTC060,BTC,bc1qvrwzs8unvu35kcred2z5ujjef36s5jgf3y6tp8,Bitcoin,"13,108 BTC",0.07%,27,2025-12-15 08:19:39
BTC061,BTC,bc1q4vxn43l44h30nkluqfxd9eckf45vr2awz38lwa,Bitcoin,"13,003 BTC",0.07%,34,2025-12-15 08:19:39
BTC062,BTC,bc1qkmk4v2xn29yge68fq6zh7gvfdqrvpq3v3p3y0s,Bitcoin,"12,267 BTC",0.06%,16,2025-12-15 08:19:39
BTC063,BTC,bc1q72nyp6mzxjxm02j7t85pg0pq24684zdj2wuweu,Bitcoin,"12,164 BTC",0.06%,22,2025-12-15 08:19:39
BTC064,BTC,bc1pdscqxcegedsmkwda427yzcwvszu0xeannh85jkzxfg4ehll2e9lqexmvgn,Bitcoin,"12,106 BTC",0.06%,151,2025-12-15 08:19:39
BTC065,BTC,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,Bitcoin,"12,067 BTC",0.06%,598,2025-12-15 08:19:39
BTC066,BTC,bc1qx9n80t5q7tfmutzaj0ramzzzsvtveara68zntc,Bitcoin,"11,454 BTC",0.06%,3909,2025-12-15 08:19:39
BTC067,BTC,1F34duy2eeMz5mSrvFepVzy7Y1rBsnAyWC,Bitcoin,"10,771 BTC",0.05%,119,2025-12-15 08:19:39
BTC068,BTC,1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,Bitcoin,"10,680 BTC",0.05%,392,2025-12-15 08:19:39
BTC069,BTC,1DcoAJJmCexsYCF8h9qBzduNDo2cXAWXFe,Bitcoin,"10,608 BTC",0.05%,3,2025-12-15 08:19:39
BTC070,BTC,bc1qxlth5har0qasqvattsjvgp80st2x402u5shuud,Bitcoin,"10,500 BTC",0.05%,11,2025-12-15 08:19:39
BTC071,BTC,bc1qpzt4m58zzqgp84ktyuj5tz8g8k8ssg2g2d5eeerwhx4gxulqq5mqjzm5gc,Bitcoin,"10,500 BTC",0.05%,6,2025-12-15 08:19:39
BTC072,BTC,bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,Bitcoin,"10,402 BTC",0.05%,113,2025-12-15 08:19:39
BTC073,BTC,1Q8QR5k32hexiMQnRgkJ6fmmjn5fMWhdv9,Bitcoin,"10,217 BTC",0.05%,1619,2025-12-15 08:19:39
BTC074,BTC,39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN,Bitcoin,"10,137 BTC",0.05%,746,2025-12-15 08:19:39
BTC075,BTC,bc1qsxdxm0exqdsmnl9ejrz250xqxrxpxkgf5nhhtq,Bitcoin,"10,002 BTC",0.05%,35,2025-12-15 08:19:39
BTC076,BTC,1Ki3WTEEqTLPNsN5cGTsMkL2sJ4m5mdCXT,Bitcoin,"10,000 BTC",0.05%,63,2025-12-15 08:19:39
BTC077,BTC,1DzsfLRDfbmQM99xm59au2SrTY3YmciBSB,Bitcoin,"10,000 BTC",0.05%,28,2025-12-15 08:19:39
BTC078,BTC,1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTm,Bitcoin,"10,000 BTC",0.05%,22,2025-12-15 08:19:39
BTC079,BTC,12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,Bitcoin,"10,000 BTC",0.05%,22,2025-12-15 08:19:39
BTC080,BTC,17uULjz9moeLyjXHoKNwDRgKzf8ahY3Jia,Bitcoin,"10,000 BTC",0.05%,21,2025-12-15 08:19:39
BTC081,BTC,18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS,Bitcoin,"10,000 BTC",0.05%,21,2025-12-15 08:19:39
BTC082,BTC,1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,Bitcoin,"10,000 BTC",0.05%,25,2025-12-15 08:19:39
BTC083,BTC,1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,Bitcoin,"10,000 BTC",0.05%,22,2025-12-15 08:19:39
BTC084,BTC,1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,Bitcoin,"10,000 BTC",0.05%,19,2025-12-15 08:19:39
BTC085,BTC,1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,Bitcoin,"10,000 BTC",0.05%,21,2025-12-15 08:19:39
BTC086,BTC,1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,Bitcoin,"10,000 BTC",0.05%,29,2025-12-15 08:19:39
BTC087,BTC,1DcT5Wij5tfb3oVViF8mA8p4WrG98ahZPT,Bitcoin,"10,000 BTC",0.05%,57,2025-12-15 08:19:39
BTC088,BTC,1CY7fykRLWXeSbKB885Kr4KjQxmDdvW923,Bitcoin,"10,000 BTC",0.05%,49,2025-12-15 08:19:39
BTC089,BTC,bc1p8jkwplu835wtjfuzzj3pwkzydyf98qlvvufyudutvqdlpns04h4qqqhnea,Bitcoin,"9,927 BTC",0.05%,139,2025-12-15 08:19:39
BTC090,BTC,bc1qxkhwkn623l5lg4rx9vx8cujmleaga0eg6wc7p6,Bitcoin,"9,800 BTC",0.05%,8,2025-12-15 08:19:39
BTC091,BTC,bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,Bitcoin,"9,750 BTC",0.05%,20,2025-12-15 08:19:39
BTC092,BTC,bc1qd46j77pkp5vdxraf8tw5l6xs36dlygdx2rt9ly,Bitcoin,"9,500 BTC",0.05%,14,2025-12-15 08:19:39
BTC093,BTC,1P9fAFAsSLRmMu2P7wZ5CXDPRfLSWTy9N8,Bitcoin,"9,425 BTC",0.05%,49,2025-12-15 08:19:39
BTC094,BTC,1HLvaTs3zR3oev9ya7Pzp3GB9Gqfg6XYJT,Bitcoin,"9,260 BTC",0.05%,102,2025-12-15 08:19:39
BTC095,BTC,33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,Bitcoin,"9,252 BTC",0.05%,47,2025-12-15 08:19:39
BTC096,BTC,bc1qukqenm2t85dhdta9glqehllglxznsu4qyxn079,Bitcoin,"9,112 BTC",0.05%,6,2025-12-15 08:19:39
BTC097,BTC,bc1qffyax9rrxmqyq8xwjkzrrqwqjp3ppz5a4665f9,Bitcoin,"9,099 BTC",0.05%,6,2025-12-15 08:19:39
BTC098,BTC,167ZWTT8n6s4ya8cGjqNNQjDwDGY31vmHg,Bitcoin,"8,999 BTC",0.05%,69,2025-12-15 08:19:39
BTC099,BTC,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,Bitcoin,"8,718 BTC",0.04%,7191,2025-12-15 08:19:39
BTC100,BTC,3CybbwzZmteP8gSwk5c7r8jirMziPVGkqw,Bitcoin,"8,611 BTC",0.04%,9,2025-12-15 08:19:39
BTC101,BTC,162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,Bitcoin,"8,570 BTC",0.04%,1635,2025-12-15 08:19:39
BTC102,BTC,187zSqAYwMKJAxWdWQ4fmp5DyT6G2NPgD7,Bitcoin,"8,539 BTC",0.04%,11,2025-12-15 08:19:39
BTC103,BTC,1MwQyJLNerHPVMTQXKAbQrnwF9VortvuAf,Bitcoin,"8,150 BTC",0.04%,8,2025-12-15 08:19:39
BTC104,BTC,18zuLTKQnLjp987LdxuYvjekYnNAvXif2b,Bitcoin,"8,021 BTC",0.04%,45,2025-12-15 08:19:39
BTC105,BTC,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,Bitcoin,"8,015 BTC",0.04%,2829,2025-12-15 08:19:39
BTC106,BTC,3PWn1AGqo8HWH8mXSsxx1Ytk87zMAAziFU,Bitcoin,"8,000 BTC",0.04%,22,2025-12-15 08:19:39
BTC107,BTC,198aMn6ZYAczwrE5NvNTUMyJ5qkfy4g3Hi,Bitcoin,"8,000 BTC",0.04%,92,2025-12-15 08:19:39
BTC108,BTC,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,Bitcoin,"7,941 BTC",0.04%,189,2025-12-15 08:19:39
BTC109,BTC,bc1q59nmn5v9tz36talq7g090yue5kf7actqr62f96kakte70eu2948sw6ddxr,Bitcoin,"7,800 BTC",0.04%,31,2025-12-15 08:19:39
BTC110,BTC,172jzPTGhtRR2SafHQDz3f7CTFrM4bjrxb,Bitcoin,"7,659 BTC",0.04%,1,2025-12-15 08:19:39
BTC111,BTC,39wVd42giU95ca39sEPkbPTpWygvsBDuA5,Bitcoin,"7,608 BTC",0.04%,64,2025-12-15 08:19:39
BTC112,BTC,bc1qk2q9ptkvfrtt3769hh85zvq88jyrulk6zgys2h,Bitcoin,"7,500 BTC",0.04%,18,2025-12-15 08:19:39
BTC113,BTC,bc1qmxcueaqr9gv4t9c44xc6473ltvtspjgzpucccr,Bitcoin,"7,499 BTC",0.04%,2,2025-12-15 08:19:39
BTC114,BTC,34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,Bitcoin,"7,383 BTC",0.04%,139,2025-12-15 08:19:39
BTC115,BTC,12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,Bitcoin,"7,290 BTC",0.04%,752,2025-12-15 08:19:39
BTC116,BTC,1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,Bitcoin,"7,223 BTC",0.04%,88,2025-12-15 08:19:39
BTC117,BTC,143gLvWYUojXaWZRrxquRKpVNTkhmr415B,Bitcoin,"7,091 BTC",0.04%,846,2025-12-15 08:19:39
BTC118,BTC,3GtarxqbsDRwhC8aQtUKeUCCSxkpCpXLC2,Bitcoin,"7,080 BTC",0.04%,1,2025-12-15 08:19:39
BTC119,BTC,13eEt6myAo1zAC7o7RK5sVxxCNCAgd6ApH,Bitcoin,"7,000 BTC",0.04%,30,2025-12-15 08:19:39
BTC120,BTC,1DzjE3ANaKLasY2n6e5ToJ4CQCXrvDvwsf,Bitcoin,"7,000 BTC",0.04%,55,2025-12-15 08:19:39
BTC121,BTC,bc1q4uccuzje5y77tajhgguzj3dut0rjkkq6thym8u2xvqhqn4zykrlsfsyhvl,Bitcoin,"7,000 BTC",0.04%,2,2025-12-15 08:19:39
BTC122,BTC,324rP14bzX8kW1JWt1J8ohZjDFyt2G68Kq,Bitcoin,"7,000 BTC",0.04%,30,2025-12-15 08:19:39
BTC123,BTC,1FJuzzQFVMbiMGw6JtcXefdD64amy7mSCF,Bitcoin,"6,999 BTC",0.04%,48,2025-12-15 08:19:39
BTC124,BTC,186XqVoL7TGxR3osoo4xn32wbYtb527raY,Bitcoin,"6,977 BTC",0.04%,10,2025-12-15 08:19:39
BTC125,BTC,bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,Bitcoin,"6,900 BTC",0.03%,15,2025-12-15 08:19:39
BTC126,BTC,1Ac2JdpQ5c9NeSajdGx6dofxeXkn4S35ft,Bitcoin,"6,878 BTC",0.03%,34,2025-12-15 08:19:39
BTC127,BTC,19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,Bitcoin,"6,865 BTC",0.03%,34,2025-12-15 08:19:39
BTC128,BTC,bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,Bitcoin,"6,815 BTC",0.03%,210,2025-12-15 08:19:39
BTC129,BTC,1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi,Bitcoin,"6,804 BTC",0.03%,18,2025-12-15 08:19:39
BTC130,BTC,bc1qsg6x2cvm75xuddn5g0ss9zglaamgz90q8vcp8w,Bitcoin,"6,757 BTC",0.03%,4,2025-12-15 08:19:39
BTC131,BTC,bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,Bitcoin,"6,756 BTC",0.03%,606,2025-12-15 08:19:39
BTC132,BTC,1AYLzYN7SGu5FQLBTADBzqKm4b6Udt6Bw6,Bitcoin,"6,512 BTC",0.03%,35,2025-12-15 08:19:39
BTC133,BTC,1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,Bitcoin,"6,507 BTC",0.03%,271,2025-12-15 08:19:39
BTC134,BTC,bc1qrxhrm90p6qccryymrugwknt42je5kv0wd7c50tdhx70fa6yclv8sz6uvd3,Bitcoin,"6,500 BTC",0.03%,4,2025-12-15 08:19:39
BTC135,BTC,bc1qsmxgprvcj8y4qcs59w48qxqachgakukmwsgk48,Bitcoin,"6,401 BTC",0.03%,5,2025-12-15 08:19:39
BTC136,BTC,1JxmKkNK1b3p7r8DDPtnNmGeLZDcgPadJb,Bitcoin,"6,316 BTC",0.03%,39,2025-12-15 08:19:39
BTC137,BTC,1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,Bitcoin,"6,300 BTC",0.03%,103,2025-12-15 08:19:39
BTC138,BTC,bc1qvzgrkefd8v536de2vqhx4d25e5rly7lgk3p2vp,Bitcoin,"6,252 BTC",0.03%,69,2025-12-15 08:19:39
BTC139,BTC,3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,Bitcoin,"6,222 BTC",0.03%,10388,2025-12-15 08:19:39
BTC140,BTC,1LBBmkr9muf7RjjBbzQQvzNQpRRaVEnavs,Bitcoin,"6,200 BTC",0.03%,36,2025-12-15 08:19:39
BTC141,BTC,18SN8PV997oDGtYmTPPD55GDaPtNNEGWeu,Bitcoin,"6,174 BTC",0.03%,273,2025-12-15 08:19:39
BTC142,BTC,bc1qfflzlmk8mj97mht8w9aq7w6lwc34xwww2hthy2,Bitcoin,"6,163 BTC",0.03%,12,2025-12-15 08:19:39
BTC143,BTC,16rF2zwSJ9goQ9fZfYoti5LsUqqegb5RnA,Bitcoin,"6,101 BTC",0.03%,35,2025-12-15 08:19:39
BTC144,BTC,37TTwX8uGwjWApXL8GbwU9p7vHoAupCFcw,Bitcoin,"6,087 BTC",0.03%,51,2025-12-15 08:19:39
BTC145,BTC,1AkJq3KKGpKQDVRzVYR6SxdzToM47nopdV,Bitcoin,"6,062 BTC",0.03%,4,2025-12-15 08:19:39
BTC146,BTC,bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,Bitcoin,"6,045 BTC",0.03%,1093,2025-12-15 08:19:39
BTC147,BTC,bc1qatjx2qc8vxz39m0qdz303z8et2pgmc74xz8km3,Bitcoin,"6,027 BTC",0.03%,73,2025-12-15 08:19:39
BTC148,BTC,36NkTqCAApfRJBKicQaqrdKs29g6hyE4LS,Bitcoin,"6,027 BTC",0.03%,1939,2025-12-15 08:19:39
BTC149,BTC,bc1qul68d3qeqhxa2kq8yrs0l85awu8v7hp2l3pdag,Bitcoin,"6,000 BTC",0.03%,2,2025-12-15 08:19:39
BTC150,BTC,1FY6RL8Ju9b6CGsHTK68yYEcnzUasufyCe,Bitcoin,"6,000 BTC",0.03%,29,2025-12-15 08:19:39
BTC151,BTC,1MbNM3jwxMjRzeA9xyHbMyePN68MY4Jxb,Bitcoin,"6,000 BTC",0.03%,31,2025-12-15 08:19:39
BTC152,BTC,178E8tYZ5WJ6PpADdpmmZd67Se7uPhJCLX,Bitcoin,"6,000 BTC",0.03%,30,2025-12-15 08:19:39
BTC153,BTC,1BsdDaJtgFZrLfzEXvh6cD4VhtHHSHhMea,Bitcoin,"6,000 BTC",0.03%,28,2025-12-15 08:19:39
BTC154,BTC,1Lj2mCPJYbbC2X6oYwV6sXnE8CZ4heK5UD,Bitcoin,"6,000 BTC",0.03%,25,2025-12-15 08:19:39
BTC155,BTC,1HvZQX9XkFFaNa8d5VpwMcYkyebyp6cCXM,Bitcoin,"5,970 BTC",0.03%,93,2025-12-15 08:19:39
BTC156,BTC,1FvkWMMH9MDMACHqynrerzduaQ5AjjZKDA,Bitcoin,"5,965 BTC",0.03%,83,2025-12-15 08:19:39
BTC157,BTC,138EMxwMtKuvCEUtm4qUfT2x344TSReyiT,Bitcoin,"5,908 BTC",0.03%,31,2025-12-15 08:19:39
BTC158,BTC,bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,Bitcoin,"5,907 BTC",0.03%,5293,2025-12-15 08:19:39
BTC159,BTC,1D3mERfHYY2e96HKUZUsXX7HqHkqUFEadv,Bitcoin,"5,887 BTC",0.03%,85,2025-12-15 08:19:39
BTC160,BTC,1JtAupan5MSPXxSsWFiwA79bY9LD2Ga1je,Bitcoin,"5,880 BTC",0.03%,101,2025-12-15 08:19:39
BTC161,BTC,14UeyAD9rQCSJgdJzuzFgShq84gW62Bsat,Bitcoin,"5,869 BTC",0.03%,88,2025-12-15 08:19:39
BTC162,BTC,1DDWbJhKqfidczaHF1ugGP2KzPgcaU3tGD,Bitcoin,"5,869 BTC",0.03%,90,2025-12-15 08:19:39
BTC163,BTC,3MqZxXZdxSfEHuvEVQaLTtYLNgoriZa77H,Bitcoin,"5,721 BTC",0.03%,1,2025-12-15 08:19:39
BTC164,BTC,13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,Bitcoin,"5,700 BTC",0.03%,63,2025-12-15 08:19:39
BTC165,BTC,1EF3T11bL7yua2yJo4waaQ3RgewNwRnKMw,Bitcoin,"5,696 BTC",0.03%,91,2025-12-15 08:19:39
BTC166,BTC,19oLGXykNUBj8f7w1tT9emuaEbaSFj1p27,Bitcoin,"5,631 BTC",0.03%,595,2025-12-15 08:19:39
BTC167,BTC,15SGg7PpcJ7bMhENw4gc3Qp4LT6c5uLGza,Bitcoin,"5,610 BTC",0.03%,91,2025-12-15 08:19:39
BTC168,BTC,1Cw9Kyr8hKsucXTtcwuGVqeBHDrnRtXC8D,Bitcoin,"5,600 BTC",0.03%,94,2025-12-15 08:19:39
BTC169,BTC,1DR93bfKVCUJkDvPuxbUAEtzYRaJEnwjNt,Bitcoin,"5,600 BTC",0.03%,31,2025-12-15 08:19:39
BTC170,BTC,1AwimXdGoX8nR9dMagCDMGJQB62GNHgrqM,Bitcoin,"5,598 BTC",0.03%,94,2025-12-15 08:19:39
BTC171,BTC,1FUpBduq45UfULPACj1Phw9hRvwroJqYUX,Bitcoin,"5,598 BTC",0.03%,91,2025-12-15 08:19:39
BTC172,BTC,1GuLYGgr9FZwCBBQfDmMiJfTF4cvyrJSeu,Bitcoin,"5,598 BTC",0.03%,88,2025-12-15 08:19:39
