symbol,date,close,volume,quote_volume,open,high,low
BTCUSDT,2024-04-28,63118.62,16949.20005,1078450016.4732296,63461.98,64370.0,62781.0
ETHUSDT,2024-04-28,3263.45,304766.009,1006628332.290045,3255.55,3357.4,3250.45
ETHUSDT,2024-04-29,3216.73,421831.2912,1345237182.553429,3263.44,3286.95,3115.13
BTCUSDT,2024-04-29,63866.0,28150.22947,1765038324.6837213,63118.62,64228.35,61765.53
BTCUSDT,2024-04-30,60672.0,54947.65535,3372142467.4322524,63866.0,64734.0,59191.6
ETHUSDT,2024-04-30,3014.05,561717.4866,1710124473.495703,3216.74,3250.95,2921.0
ETHUSDT,2024-05-01,2972.46,624963.7773,1827523436.860293,3014.04,3023.24,2817.0
BTCUSDT,2024-05-01,58364.97,81166.46823,4705572361.7402,60672.01,60841.63,56552.82
ETHUSDT,2024-05-02,2986.19,365939.7191,1084862887.847943,2972.46,3016.72,2893.26
BTCUSDT,2024-05-02,59060.61,47583.81961,2778840305.0505786,58364.97,59625.0,56911.84
ETHUSDT,2024-05-03,3102.61,355825.8391,1081409861.154123,2986.19,3126.99,2958.32
BTCUSDT,2024-05-03,62882.01,43628.40143,2658193708.347904,59060.6,63333.0,58811.32
BTCUSDT,2024-05-04,63892.04,24368.69282,1547468697.8765798,62882.01,64540.0,62541.03
ETHUSDT,2024-05-04,3117.23,196263.9488,613297368.100618,3102.61,3168.0,3092.85
BTCUSDT,2024-05-05,64012.0,18526.75029,1182572239.5306182,63892.03,64646.0,62822.17
ETHUSDT,2024-05-05,3136.41,218760.2662,684143592.814579,3117.24,3171.93,3072.99
ETHUSDT,2024-05-06,3062.6,355135.3027,1111315631.576414,3136.4,3221.4,3046.35
BTCUSDT,2024-05-06,63165.19,34674.91949,2218131198.4661326,64012.0,65500.0,62700.0
BTCUSDT,2024-05-07,62312.08,25598.79472,1624531631.592377,63165.18,64422.41,62261.0
ETHUSDT,2024-05-07,3005.69,298796.6829,917252045.688203,3062.59,3129.85,2998.0
ETHUSDT,2024-05-08,2974.21,266934.8125,800460076.635667,3005.69,3038.15,2936.48
BTCUSDT,2024-05-08,61193.03,26121.19004,1623561041.1255188,62312.07,63020.22,60888.0
ETHUSDT,2024-05-09,3036.23,238561.7462,715090822.076205,2974.2,3059.0,2950.77
BTCUSDT,2024-05-09,63074.01,30660.8061,1895849912.7734754,61193.03,63429.03,60630.0
BTCUSDT,2024-05-10,60799.99,36529.34025,2255550468.413852,63074.0,63469.13,60187.12
ETHUSDT,2024-05-10,2909.99,327855.8758,972264869.49205,3036.24,3053.89,2878.03
ETHUSDT,2024-05-11,2912.45,138163.1087,402989065.566229,2909.98,2945.67,2886.46
BTCUSDT,2024-05-11,60825.99,13374.56936,814928013.4573288,60799.99,61515.0,60487.09
BTCUSDT,2024-05-12,61483.99,12753.13236,781041632.4623835,60825.99,61888.0,60610.0
ETHUSDT,2024-05-12,2929.29,107670.6323,315212004.622529,2912.45,2955.2,2901.17
ETHUSDT,2024-05-13,2950.99,368664.7648,1083553488.623212,2929.3,2996.4,2864.76
BTCUSDT,2024-05-13,62940.08,32733.41839,2041896626.6108148,61484.0,63450.0,60749.21
ETHUSDT,2024-05-14,2881.93,269675.3037,783471918.254666,2950.99,2960.6,2862.0
BTCUSDT,2024-05-14,61577.49,29088.72041,1800171876.1676655,62940.09,63118.36,61142.77
BTCUSDT,2024-05-15,66206.5,43559.74719,2794259631.8910465,61577.49,66444.16,61319.47
ETHUSDT,2024-05-15,3032.55,350254.3188,1036063008.59966,2881.93,3041.36,2863.75
ETHUSDT,2024-05-16,2944.7,293874.1513,876706595.658027,3032.55,3041.24,2922.8
BTCUSDT,2024-05-16,65235.21,31106.3671,2045507646.8293848,66206.51,66752.01,64602.77
BTCUSDT,2024-05-17,67024.0,26292.23409,1745971822.3447454,65235.21,67451.2,65106.38
ETHUSDT,2024-05-17,3092.01,357724.7731,1088374622.991193,2944.7,3120.0,2933.06
ETHUSDT,2024-05-18,3122.94,199976.5456,622730956.337748,3092.0,3146.98,3083.61
BTCUSDT,2024-05-18,66915.2,14441.25774,967145944.6835316,67024.0,67400.01,66600.0
BTCUSDT,2024-05-19,66274.01,18025.30409,1204989222.8768685,66915.2,67700.0,65857.25
ETHUSDT,2024-05-19,3071.19,166145.0102,513790068.69183,3122.94,3136.64,3053.38
ETHUSDT,2024-05-20,3661.78,847107.8828,2853349713.672701,3071.2,3694.0,3047.67
BTCUSDT,2024-05-20,71446.62,50816.7011,3485474763.752294,66274.0,71515.56,66060.31
BTCUSDT,2024-05-21,70148.34,49607.4336,3509345769.233608,71446.62,71979.0,69162.94
ETHUSDT,2024-05-21,3789.6,952437.2694,3557244460.363258,3661.79,3841.54,3624.28
BTCUSDT,2024-05-22,69166.62,27673.18026,1931700812.3032143,70148.34,70666.0,68842.19
ETHUSDT,2024-05-22,3737.73,574938.3099,2151256432.12026,3789.59,3813.69,3653.15
BTCUSDT,2024-05-23,67969.65,40513.17374,2766790260.7886024,69166.62,70096.12,66312.16
ETHUSDT,2024-05-23,3783.61,1127866.076,4283549690.441181,3737.72,3949.29,3498.0
ETHUSDT,2024-05-24,3728.28,479418.4318,1782983862.212967,3783.6,3829.61,3626.1
BTCUSDT,2024-05-24,68549.99,28095.83664,1906438696.7156012,67969.66,69250.0,66600.12
BTCUSDT,2024-05-25,69290.57,12130.39418,837339788.9838961,68549.99,69610.0,68500.0
ETHUSDT,2024-05-25,3749.26,158711.8992,594438275.805137,3728.28,3779.43,3709.03
BTCUSDT,2024-05-26,68507.67,11872.11797,818914878.9908898,69290.56,69562.23,68128.01
ETHUSDT,2024-05-26,3826.47,292208.2937,1115661431.007397,3749.25,3884.2,3731.17
ETHUSDT,2024-05-27,3894.22,363717.6473,1424169372.465946,3826.47,3977.0,3823.37
BTCUSDT,2024-05-27,69436.43,23136.92737,1604722197.8374028,68507.67,70687.56,68250.0
ETHUSDT,2024-05-28,3844.69,416249.8344,1605074794.248354,3894.21,3931.09,3773.9
BTCUSDT,2024-05-28,68398.39,32622.97042,2224860225.7992225,69436.43,69591.81,67277.91
BTCUSDT,2024-05-29,67652.42,23159.83149,1573095221.6483984,68398.4,68935.68,67124.65
ETHUSDT,2024-05-29,3767.43,334759.6348,1274087642.072243,3844.69,3888.55,3742.59
BTCUSDT,2024-05-30,68352.17,28478.2184,1945001081.5215867,67652.41,69500.0,67128.0
ETHUSDT,2024-05-30,3747.91,277034.2894,1042146006.39132,3767.44,3825.35,3702.58
BTCUSDT,2024-05-31,67540.01,26690.32184,1812659052.2496767,68352.17,69044.1,66670.0
ETHUSDT,2024-05-31,3762.29,273406.766,1032174005.216676,3747.9,3849.94,3723.75
ETHUSDT,2024-06-01,3815.82,132687.2006,503500622.837856,3762.29,3833.3,3752.67
BTCUSDT,2024-06-01,67766.85,8837.66133,598305207.9932046,67540.01,67900.0,67428.44
BTCUSDT,2024-06-02,67765.63,15426.32529,1046827665.3829314,67766.84,68460.0,67257.47
ETHUSDT,2024-06-02,3780.91,210295.4407,798100737.663757,3815.82,3838.59,3752.62
ETHUSDT,2024-06-03,3767.06,248848.702,946239636.296371,3780.92,3849.99,3758.43
BTCUSDT,2024-06-03,68809.9,29633.374,2047757076.2268357,67765.62,70288.0,67612.48
BTCUSDT,2024-06-04,70537.84,29619.78489,2069902136.99324,68809.89,71063.45,68567.32
ETHUSDT,2024-06-04,3810.23,232063.7468,878533930.59989,3767.07,3831.65,3730.0
ETHUSDT,2024-06-05,3865.99,273738.6035,1046373693.422429,3810.23,3887.47,3777.33
BTCUSDT,2024-06-05,71108.0,28703.18082,2040073765.8676395,70537.83,71758.0,70383.66
BTCUSDT,2024-06-06,70799.06,21842.00449,1551467659.1542966,71108.0,71700.0,70117.64
ETHUSDT,2024-06-06,3813.46,237504.1905,910751773.181592,3866.0,3878.6,3760.0
BTCUSDT,2024-06-07,69355.6,35598.45045,2507250591.3329782,70799.06,71997.02,68420.0
ETHUSDT,2024-06-07,3678.32,362223.3594,1352307567.238349,3813.47,3841.39,3600.0
BTCUSDT,2024-06-08,69310.46,9773.82967,678267390.5310388,69355.6,69582.2,69168.02
ETHUSDT,2024-06-08,3681.57,140550.8394,518118534.039922,3678.31,3709.5,3660.08
ETHUSDT,2024-06-09,3706.4,103451.102,381854484.95566,3681.58,3721.52,3666.36
BTCUSDT,2024-06-09,69648.14,9890.56709,687344656.0725566,69310.46,69857.14,69130.24
ETHUSDT,2024-06-10,3667.85,156363.1846,575211243.30527,3706.4,3713.67,3642.74
BTCUSDT,2024-06-10,69540.0,17122.66941,1192466549.9691226,69648.15,70195.94,69172.29
BTCUSDT,2024-06-11,67314.24,41436.01588,2793799020.4691243,69540.0,69590.01,66051.0
ETHUSDT,2024-06-11,3497.33,439568.5978,1552225947.171155,3667.85,3673.0,3432.0
ETHUSDT,2024-06-12,3560.12,387043.774,1384558593.85822,3497.33,3659.01,3462.07
BTCUSDT,2024-06-12,68263.99,37175.32356,2550285139.184372,67314.23,69999.0,66905.0
ETHUSDT,2024-06-13,3469.4,300230.8299,1048214494.75108,3560.13,3561.65,3428.0
BTCUSDT,2024-06-13,66773.01,29079.55571,1958897960.9172916,68263.98,68449.3,66251.78
ETHUSDT,2024-06-14,3481.8,322316.4214,1116570671.848945,3469.4,3532.61,3362.26
BTCUSDT,2024-06-14,66043.99,28408.18797,1884451554.428285,66773.01,67370.24,65078.0
ETHUSDT,2024-06-15,3568.74,246649.5894,873576137.27908,3481.8,3594.39,3473.1
BTCUSDT,2024-06-15,66228.25,11451.80242,758175888.0283372,66043.99,66478.48,65857.1
BTCUSDT,2024-06-16,66676.87,9392.52223,624653672.6138575,66228.25,66998.7,66034.5
ETHUSDT,2024-06-16,3624.41,149839.982,537492821.643428,3568.75,3653.79,3541.05
ETHUSDT,2024-06-17,3511.46,337805.6402,1196162530.919053,3624.41,3638.37,3463.39
BTCUSDT,2024-06-17,66504.33,27386.16851,1812061226.7565656,66676.86,67298.81,65130.0
ETHUSDT,2024-06-18,3483.42,449913.3014,1541798882.411695,3511.47,3517.2,3355.0
BTCUSDT,2024-06-18,65175.32,42350.10244,2755141806.0310903,66504.33,66588.23,64060.0
ETHUSDT,2024-06-19,3560.51,321500.0027,1138419054.652927,3483.42,3590.01,3465.65
BTCUSDT,2024-06-19,64974.37,20060.79576,1307731953.9545317,65175.32,65727.54,64666.0
ETHUSDT,2024-06-20,3513.08,329117.8453,1170597741.257869,3560.51,3625.96,3486.0
BTCUSDT,2024-06-20,64869.99,24265.29031,1584896152.1663702,64974.37,66482.94,64559.15
ETHUSDT,2024-06-21,3518.5,342155.102,1197095546.233963,3513.08,3547.55,3446.82
BTCUSDT,2024-06-21,64143.56,25993.56442,1665541539.708616,64869.99,65066.66,63379.35
ETHUSDT,2024-06-22,3495.75,115774.6157,405045499.421582,3518.5,3521.19,3475.09
BTCUSDT,2024-06-22,64262.01,7308.95542,470027247.3402083,64143.56,64546.81,63943.82
BTCUSDT,2024-06-23,63210.01,8224.45447,526848525.0029452,64262.01,64521.0,63178.32
ETHUSDT,2024-06-23,3420.91,133411.4304,463204539.05644,3495.76,3521.45,3406.38
ETHUSDT,2024-06-24,3352.73,543370.4229,1807046957.965219,3420.91,3435.76,3240.0
BTCUSDT,2024-06-24,60293.3,52161.35414,3180853460.924751,63210.01,63369.8,58402.0
ETHUSDT,2024-06-25,3394.91,240036.2236,812730026.8442,3352.74,3430.88,3336.76
BTCUSDT,2024-06-25,61806.01,31189.24361,1914901308.84587,60293.3,62420.0,60257.06
ETHUSDT,2024-06-26,3371.44,206949.3418,699375819.276128,3394.91,3426.75,3325.01
BTCUSDT,2024-06-26,60864.99,22485.66463,1381716993.3554919,61806.01,62487.81,60712.0
BTCUSDT,2024-06-27,61706.47,18344.28631,1126705164.782892,60864.98,62389.22,60606.63
ETHUSDT,2024-06-27,3450.44,201041.6609,687897292.145414,3371.77,3477.0,3361.74
ETHUSDT,2024-06-28,3380.15,221634.3435,760116781.029508,3450.44,3487.7,3365.22
BTCUSDT,2024-06-28,60427.84,24821.19255,1519872032.026636,61706.46,62225.31,60063.0
BTCUSDT,2024-06-29,60986.68,11509.55904,701345872.4881144,60427.84,61224.0,60383.77
ETHUSDT,2024-06-29,3378.8,88329.7651,299468173.245718,3380.15,3408.32,3371.86
BTCUSDT,2024-06-30,62772.01,17326.30136,1070250012.5446604,60986.68,63058.76,60712.21
ETHUSDT,2024-06-30,3438.16,141221.6185,480491273.121482,3378.8,3460.0,3352.66
BTCUSDT,2024-07-01,62899.99,24547.10538,1550980813.6701345,62772.01,63861.76,62497.2
ETHUSDT,2024-07-01,3442.2,224273.2122,780112100.208223,3438.16,3524.94,3423.78
BTCUSDT,2024-07-02,62135.47,18573.11875,1160792332.6175597,62900.0,63288.83,61806.28
ETHUSDT,2024-07-02,3421.35,137932.7014,473853655.522322,3442.2,3464.12,3402.0
BTCUSDT,2024-07-03,60208.58,32160.11127,1945901232.9066572,62135.46,62285.94,59400.0
ETHUSDT,2024-07-03,3295.48,310408.451,1031040642.948245,3421.35,3432.1,3251.0
BTCUSDT,2024-07-04,57050.01,54568.77276,3168619756.2436485,60208.57,60498.19,56771.0
ETHUSDT,2024-07-04,3059.7,450402.5692,1425360058.279399,3295.49,3313.45,3050.34
BTCUSDT,2024-07-05,56628.79,81348.24756,4515040083.536515,57050.02,57546.0,53485.93
ETHUSDT,2024-07-05,2981.78,886994.3753,2602693094.463384,3059.7,3110.0,2810.0
ETHUSDT,2024-07-06,3066.83,214487.9713,646245038.475145,2981.79,3081.78,2955.06
BTCUSDT,2024-07-06,58230.13,21651.31558,1235398733.4357028,56628.79,58475.0,56018.0
BTCUSDT,2024-07-07,55857.81,19118.93918,1094135752.452869,58230.13,58449.46,55724.37
ETHUSDT,2024-07-07,2931.0,179892.7612,538755029.459879,3066.83,3073.08,2922.24
BTCUSDT,2024-07-08,56714.62,48090.2049,2699942701.375511,55857.81,58236.73,54260.16
ETHUSDT,2024-07-08,3019.01,500445.0105,1484924133.828654,2930.99,3097.06,2822.8
ETHUSDT,2024-07-09,3066.65,280358.1424,859567747.663927,3019.01,3115.2,3004.0
BTCUSDT,2024-07-09,58050.0,27732.20788,1592351321.655387,56714.61,58296.0,56289.45
BTCUSDT,2024-07-10,57725.85,24951.73799,1452293495.6501489,58050.0,59470.0,57157.79
ETHUSDT,2024-07-10,3101.05,270827.0844,839730659.372952,3066.65,3151.51,3024.0
BTCUSDT,2024-07-11,57339.89,29761.05735,1728929618.0583844,57725.85,59650.0,57050.0
ETHUSDT,2024-07-11,3099.57,289229.32,907129989.222096,3101.06,3217.24,3054.76
BTCUSDT,2024-07-12,57889.1,23652.4569,1360201319.0761504,57339.89,58526.68,56542.47
ETHUSDT,2024-07-12,3133.88,185745.1825,575599522.850663,3099.57,3157.89,3045.58
BTCUSDT,2024-07-13,59204.02,15357.74519,900429281.1482327,57889.09,59850.0,57756.63
ETHUSDT,2024-07-13,3175.93,119302.4769,376336968.783293,3133.89,3201.8,3113.37
ETHUSDT,2024-07-14,3245.08,165430.7716,530204017.169411,3175.93,3268.72,3163.67
BTCUSDT,2024-07-14,60797.91,21178.33907,1273562988.611176,59204.01,61420.69,59194.01
ETHUSDT,2024-07-15,3483.39,314296.8452,1058747637.288266,3245.2,3493.63,3233.22
BTCUSDT,2024-07-15,64724.14,38690.9782,2435540879.0289335,60797.91,64900.0,60632.3
ETHUSDT,2024-07-16,3444.13,376128.7869,1291412549.937766,3483.2,3498.59,3346.55
BTCUSDT,2024-07-16,65043.99,42530.52915,2725231969.2884507,64724.06,65388.97,62373.24
BTCUSDT,2024-07-17,64087.99,29567.52954,1922412273.0882094,65044.0,66128.63,63854.0
ETHUSDT,2024-07-17,3387.05,297812.5162,1029558208.636794,3444.14,3517.0,3376.0
ETHUSDT,2024-07-18,3426.5,241950.3457,829503482.767012,3387.05,3489.98,3367.2
BTCUSDT,2024-07-18,63987.92,22568.7225,1449872437.6497972,64087.99,65133.3,63238.48
BTCUSDT,2024-07-19,66660.0,35634.72739,2331517674.368659,63987.92,67386.0,63300.67
ETHUSDT,2024-07-19,3503.53,299511.6422,1034724329.319296,3426.49,3540.27,3377.0
ETHUSDT,2024-07-20,3517.5,147510.8165,516504071.765199,3503.53,3539.65,3480.0
BTCUSDT,2024-07-20,67139.96,14386.92434,961878801.8482211,66660.01,67598.0,66222.46
BTCUSDT,2024-07-21,68165.34,21819.11191,1465757867.9747434,67139.97,68366.66,65777.0
ETHUSDT,2024-07-21,3535.92,218890.9656,764360242.601174,3517.5,3547.0,3411.4
ETHUSDT,2024-07-22,3439.6,207859.5043,724117324.169122,3535.93,3562.82,3422.34
BTCUSDT,2024-07-22,67532.01,21451.04303,1448418369.8467097,68165.35,68474.55,66559.97
ETHUSDT,2024-07-23,3482.51,500568.7811,1737977523.022786,3439.61,3541.0,3389.0
BTCUSDT,2024-07-23,65936.01,31406.15316,2088544473.3235078,67532.0,67750.98,65441.08
ETHUSDT,2024-07-24,3335.81,275479.0506,940244066.497797,3482.51,3487.82,3300.0
BTCUSDT,2024-07-24,65376.0,23082.56277,1526490826.4669967,65936.0,67102.01,65111.0
ETHUSDT,2024-07-25,3175.48,494282.6398,1570457188.18384,3335.82,3342.5,3087.53
BTCUSDT,2024-07-25,65799.95,35126.42934,2266419771.224864,65376.01,66175.49,63456.7
ETHUSDT,2024-07-26,3274.61,260237.4641,844064770.724818,3175.47,3286.36,3171.0
BTCUSDT,2024-07-26,67907.99,24244.36023,1630839588.6966548,65799.95,68200.0,65722.63
ETHUSDT,2024-07-27,3249.01,231991.9037,757931406.545815,3274.6,3327.59,3191.01
BTCUSDT,2024-07-27,67896.5,31710.21921,2162335067.0234175,67908.0,69399.99,66650.0
ETHUSDT,2024-07-28,3270.16,103529.8329,336422802.722383,3249.0,3284.3,3198.11
BTCUSDT,2024-07-28,68249.88,10868.69394,736755676.1377451,67896.49,68318.43,67066.66
ETHUSDT,2024-07-29,3317.66,318471.5055,1061016180.078098,3270.16,3396.77,3258.0
BTCUSDT,2024-07-29,66784.69,36467.29633,2499265962.091455,68249.88,70079.99,66428.0
BTCUSDT,2024-07-30,66188.0,23132.25441,1533270724.799421,66784.68,67000.0,65302.67
ETHUSDT,2024-07-30,3279.21,197277.1641,652703227.796507,3317.66,3366.4,3233.18
BTCUSDT,2024-07-31,64628.0,22625.43905,1489443332.5960116,66188.0,66849.24,64530.0
ETHUSDT,2024-07-31,3232.74,233711.3352,769347274.945988,3279.2,3350.0,3213.75
BTCUSDT,2024-08-01,65354.02,35542.26854,2270877792.65868,64628.01,65659.78,62302.0
ETHUSDT,2024-08-01,3203.4,323285.6105,1020921619.452479,3232.74,3242.57,3080.02
BTCUSDT,2024-08-02,61498.33,38820.42937,2469588785.6981573,65354.02,65596.14,61230.01
ETHUSDT,2024-08-02,2989.61,385704.0395,1185594927.514843,3203.4,3218.6,2967.0
BTCUSDT,2024-08-03,60697.99,28034.71567,1711555901.18011,61498.34,62198.22,59850.0
ETHUSDT,2024-08-03,2903.64,344595.3157,1013020792.752083,2989.61,3018.02,2859.0
ETHUSDT,2024-08-04,2688.92,512064.2612,1426784556.442743,2903.65,2935.46,2630.0
BTCUSDT,2024-08-04,58161.0,31616.52003,1874490041.5437353,60697.99,61117.63,57122.77
ETHUSDT,2024-08-05,2419.59,2670604.1003,6243689817.192618,2688.91,2697.44,2111.0
BTCUSDT,2024-08-05,54018.81,162065.59186,8580928177.429901,58161.0,58305.59,49000.0
ETHUSDT,2024-08-06,2461.33,642283.8038,1601879002.769123,2419.76,2556.23,2414.19
BTCUSDT,2024-08-06,56022.01,55884.77676,3119018848.329888,54018.82,57040.99,53950.0
BTCUSDT,2024-08-07,55134.16,44269.37684,2490553853.602583,56022.0,57736.05,54558.62
ETHUSDT,2024-08-07,2342.8,630115.4228,1537271441.495759,2461.33,2551.32,2309.04
BTCUSDT,2024-08-08,61685.99,48349.52949,2836312292.431818,55133.76,62745.14,54730.0
ETHUSDT,2024-08-08,2682.5,586502.8754,1474101815.469424,2342.79,2724.1,2320.4
BTCUSDT,2024-08-09,60837.99,30972.48017,1878350555.5122633,61686.0,61744.37,59535.0
ETHUSDT,2024-08-09,2598.78,406739.9611,1069628608.098305,2682.5,2707.98,2552.61
ETHUSDT,2024-08-10,2609.92,171012.3619,446695039.692734,2598.79,2644.7,2576.49
BTCUSDT,2024-08-10,60923.51,9995.20621,607372221.2460397,60837.99,61470.58,60242.0
ETHUSDT,2024-08-11,2555.38,297098.9145,780682452.75452,2609.92,2720.0,2540.0
BTCUSDT,2024-08-11,58712.59,19189.84512,1152081498.1567774,60923.51,61858.0,58286.73
BTCUSDT,2024-08-12,59346.64,37009.91743,2186851067.316586,58712.59,60711.09,57642.21
ETHUSDT,2024-08-12,2722.3,483414.2506,1275788778.660518,2555.38,2750.0,2510.05
ETHUSDT,2024-08-13,2702.44,325668.6964,872886595.988518,2722.3,2738.4,2611.37
BTCUSDT,2024-08-13,60587.15,27858.95851,1668247896.8477187,59346.64,61578.1,58392.88
ETHUSDT,2024-08-14,2661.45,338808.7141,914805683.898244,2702.44,2780.0,2632.2
BTCUSDT,2024-08-14,58683.39,28422.76326,1705464263.505865,60587.16,61800.0,58433.18
ETHUSDT,2024-08-15,2569.89,356546.8059,927491377.061398,2661.45,2675.6,2515.71
BTCUSDT,2024-08-15,57541.06,37686.17622,2194915865.052229,58683.39,59849.38,56078.54
ETHUSDT,2024-08-16,2592.73,270684.1373,702631292.534931,2569.9,2630.97,2550.04
BTCUSDT,2024-08-16,58874.6,27610.84344,1614654900.3332715,57541.05,59817.76,57098.62
BTCUSDT,2024-08-17,59491.99,7721.72931,457737705.7722839,58874.59,59700.0,58785.05
ETHUSDT,2024-08-17,2614.51,89348.676,232787181.525924,2592.72,2629.69,2587.5
BTCUSDT,2024-08-18,58427.35,13634.85717,813166580.7264851,59491.99,60284.99,58408.92
ETHUSDT,2024-08-18,2612.15,174074.0585,459975824.154323,2614.51,2689.16,2594.53
ETHUSDT,2024-08-19,2636.36,224867.1336,585578272.443482,2612.15,2648.08,2563.58
BTCUSDT,2024-08-19,59438.5,22809.31251,1336287900.197634,58427.35,59617.63,57787.3
ETHUSDT,2024-08-20,2572.82,281315.8751,738361057.602134,2636.36,2695.0,2555.0
BTCUSDT,2024-08-20,59013.8,31477.44548,1890620149.7910202,59438.5,61400.0,58548.23
ETHUSDT,2024-08-21,2630.71,245286.6218,638338169.862144,2572.81,2663.74,2536.22
BTCUSDT,2024-08-21,61156.03,27983.6422,1682529555.0960546,59013.8,61820.93,58783.47
ETHUSDT,2024-08-22,2622.88,199063.1196,521285357.086423,2630.71,2644.69,2584.2
BTCUSDT,2024-08-22,60375.84,21241.20588,1288544247.9560175,61156.03,61400.0,59724.87
BTCUSDT,2024-08-23,64037.24,38118.07089,2375916932.7935486,60375.83,64955.0,60342.14
ETHUSDT,2024-08-23,2762.48,401786.4447,1082989033.023547,2622.89,2799.13,2621.4
BTCUSDT,2024-08-24,64157.01,15857.15616,1015774255.1740764,64037.24,64494.5,63531.0
ETHUSDT,2024-08-24,2768.0,263542.9441,730370481.138122,2762.49,2820.0,2731.26
ETHUSDT,2024-08-25,2746.13,154527.2352,426733399.326636,2768.01,2792.28,2733.21
BTCUSDT,2024-08-25,64220.0,12305.47977,789935122.9930242,64157.02,65000.0,63773.27
BTCUSDT,2024-08-26,62834.0,19470.05276,1238341818.4320166,64219.99,64481.0,62800.0
ETHUSDT,2024-08-26,2680.49,211708.1247,575695656.477179,2746.12,2762.0,2666.66
BTCUSDT,2024-08-27,59415.0,35135.94178,2158144642.992993,62834.0,63212.0,58034.01
ETHUSDT,2024-08-27,2457.33,412660.7197,1058769621.892103,2680.49,2699.98,2392.96
BTCUSDT,2024-08-28,59034.9,36868.54275,2183054412.974087,59415.0,60234.98,57860.0
ETHUSDT,2024-08-28,2528.33,451266.634,1124304892.423795,2457.33,2554.6,2418.8
BTCUSDT,2024-08-29,59359.01,27020.90743,1617931684.258576,59034.9,61166.99,58713.09
ETHUSDT,2024-08-29,2527.61,237002.9632,603867504.225949,2528.33,2595.4,2505.88
BTCUSDT,2024-08-30,59123.99,28519.32195,1680918972.4658496,59359.0,59944.07,57701.1
ETHUSDT,2024-08-30,2526.0,338379.1941,845015735.149411,2527.6,2552.17,2431.14
BTCUSDT,2024-08-31,58973.99,8798.409,519849184.8690446,59123.99,59462.38,58744.0
ETHUSDT,2024-08-31,2513.01,97946.1147,246514334.07653,2525.99,2533.95,2491.92
ETHUSDT,2024-09-01,2425.72,223127.776,550299930.153449,2513.0,2516.28,2400.0
BTCUSDT,2024-09-01,57301.86,20705.15741,1202176847.3910584,58974.0,59076.59,57201.0
BTCUSDT,2024-09-02,59132.13,22895.01461,1333092369.4465685,57301.77,59425.69,57128.0
ETHUSDT,2024-09-02,2538.01,262632.8385,654854126.195111,2425.71,2564.83,2423.52
BTCUSDT,2024-09-03,57487.73,22828.18447,1335076815.8599248,59132.12,59809.65,57415.0
ETHUSDT,2024-09-03,2425.29,224793.1299,556674703.352341,2538.0,2553.6,2411.12
BTCUSDT,2024-09-04,57970.9,35560.82146,2027630870.1796753,57487.74,58519.0,55606.0
ETHUSDT,2024-09-04,2450.71,384179.3854,921640300.674654,2425.28,2490.0,2306.65
BTCUSDT,2024-09-05,56180.0,27806.91413,1577770853.1007974,57970.9,58327.07,55643.65
ETHUSDT,2024-09-05,2368.81,278549.0969,667044058.826434,2450.71,2466.0,2348.04
BTCUSDT,2024-09-06,53962.97,54447.76826,2988914918.924334,56180.0,57008.0,52550.0
ETHUSDT,2024-09-06,2225.23,643027.111,1467265008.063493,2368.81,2408.83,2150.55
BTCUSDT,2024-09-07,54160.86,16694.04774,905693342.5898322,53962.97,54850.0,53745.54
ETHUSDT,2024-09-07,2273.58,219453.2076,498662894.230975,2225.24,2311.27,2220.98
ETHUSDT,2024-09-08,2297.3,192775.6493,440447734.826373,2273.58,2333.58,2240.94
BTCUSDT,2024-09-08,54869.95,16274.14779,885743172.9184759,54160.86,55318.0,53629.01
ETHUSDT,2024-09-09,2359.5,321698.99,747001776.046536,2297.3,2381.41,2272.8
BTCUSDT,2024-09-09,57042.0,32384.51737,1809715390.0493293,54869.95,58088.0,54591.96
BTCUSDT,2024-09-10,57635.99,23626.78126,1349365460.0900571,57042.01,58044.36,56386.4
ETHUSDT,2024-09-10,2388.52,224382.1729,528411566.919702,2359.51,2400.0,2320.41
ETHUSDT,2024-09-11,2340.55,282898.3125,659291892.326731,2388.52,2389.32,2277.68
BTCUSDT,2024-09-11,57338.0,33026.56757,1875738697.3784153,57635.99,57981.71,55545.19
ETHUSDT,2024-09-12,2361.76,202611.1308,476749201.764419,2340.54,2391.93,2315.39
BTCUSDT,2024-09-12,58132.32,31074.40631,1802848638.0757017,57338.0,58588.0,57324.0
BTCUSDT,2024-09-13,60498.0,29825.23333,1760671733.5492997,58132.31,60625.0,57632.62
ETHUSDT,2024-09-13,2439.19,253888.616,607650210.702862,2361.75,2464.82,2337.35
ETHUSDT,2024-09-14,2417.79,122931.2302,296990460.130078,2439.19,2440.6,2376.72
BTCUSDT,2024-09-14,59993.03,12137.90901,728527024.3416963,60497.99,60610.45,59400.0
ETHUSDT,2024-09-15,2316.1,174364.1946,413278017.276324,2417.8,2430.32,2283.75
BTCUSDT,2024-09-15,59132.0,13757.92361,822410872.3906956,59993.02,60395.8,58691.05
ETHUSDT,2024-09-16,2295.68,330555.232,756718235.682234,2316.09,2335.7,2252.39
BTCUSDT,2024-09-16,58213.99,26477.5642,1543273198.7027452,59132.0,59210.7,57493.3
BTCUSDT,2024-09-17,60313.99,33116.25878,1983378424.775704,58213.99,61320.0,57610.01
