date,symbol,avg_funding_rate,sum_open_interest,long_short_ratio,volatility_24h,target_volatility_24h
2024-01-27,ETHUSDT,8.959e-05,848275.143,0.0,0.014565569323199478,0.0
2024-01-28,BTCUSDT,8.241666666666667e-05,75159.253,0.0,0.02941372450096618,0.0
2024-01-28,ETHUSDT,6.986e-05,822272.734,0.0,0.03166666666666669,0.0
2024-01-29,BTCUSDT,9.714000000000001e-05,77014.859,0.0,0.03632671636515685,0.0
2024-01-29,ETHUSDT,0.0001,848894.194,0.0,0.03908017198211118,0.0
2024-01-30,ETHUSDT,8.731666666666667e-05,842384.545,0.0,0.041734452059181554,0.0
2024-01-30,BTCUSDT,8.213666666666667e-05,73884.75,0.0,0.028482022820102412,0.0
2024-01-31,BTCUSDT,7.384666666666667e-05,71942.751,0.0,0.03503248317101538,0.0
2024-01-31,ETHUSDT,0.0001,832736.639,0.0,0.039154250657318104,0.0
2024-02-01,BTCUSDT,0.0001,73894.594,0.0,0.032995454186652236,0.0
2024-02-01,ETHUSDT,7.799333333333333e-05,852335.119,0.0,0.032348816713193604,0.0
2024-02-02,ETHUSDT,7.892666666666668e-05,835910.566,0.0,0.019432493208376082,0.0
2024-02-02,BTCUSDT,0.0001,74289.041,0.0,0.02240053726089581,0.0
2024-02-03,BTCUSDT,8.232333333333334e-05,75701.57,0.0,0.011953275462639773,0.0
2024-02-03,ETHUSDT,7.542e-05,851807.155,0.0,0.017186397260631963,0.0
2024-02-04,ETHUSDT,7.424666666666666e-05,835253.685,0.0,0.02162400706090017,0.0
2024-02-04,BTCUSDT,9.051000000000001e-05,77296.717,0.0,0.02197306572892372,0.0
2024-02-05,BTCUSDT,0.0001,79782.275,0.0,0.031501725111201195,0.0
2024-02-05,ETHUSDT,0.0001,845977.323,0.0,0.03058896137480827,0.0
2024-02-06,BTCUSDT,8.907666666666668e-05,80370.363,0.0,0.019011539238284924,0.0
2024-02-06,ETHUSDT,8.563666666666667e-05,891594.496,0.0,0.03974297351311705,0.0
2024-02-07,BTCUSDT,7.068666666666666e-05,82827.913,0.0,0.03665101001213726,0.0
2024-02-07,ETHUSDT,5.617e-05,866191.602,0.0,0.03833810462746783,0.0
2024-02-08,BTCUSDT,6.375e-05,85149.581,0.0,0.028566947432133557,0.0
2024-02-08,ETHUSDT,9.108333333333333e-05,845860.404,0.0,0.021961666308356487,0.0
2024-02-09,BTCUSDT,7.653666666666667e-05,83214.855,0.0,0.06393143744919474,0.0
2024-02-09,ETHUSDT,9.250666666666667e-05,819970.672,0.0,0.044422269076628274,0.0
2024-02-10,BTCUSDT,9.347e-05,86808.316,0.0,0.028349597549682966,0.0
2024-02-10,ETHUSDT,9.149333333333333e-05,831410.775,0.0,0.018437900128040946,0.0
2024-02-11,ETHUSDT,8.264e-05,836329.969,0.0,0.018770200710266936,0.0
2024-02-11,BTCUSDT,0.0001,89416.506,0.0,0.021957046501902527,0.0
2024-02-12,ETHUSDT,8.349000000000002e-05,870376.94,0.0,0.07429413245844452,0.0
2024-02-12,BTCUSDT,0.0001,92352.839,0.0,0.05428523374366279,0.0
2024-02-13,BTCUSDT,0.0001,88156.059,0.0,0.042815978622194016,0.0
2024-02-13,ETHUSDT,0.0001,871361.144,0.0,0.0390407561259151,0.0
2024-02-14,BTCUSDT,0.00010761,90406.97,0.0,0.055656539928063166,0.0
2024-02-14,ETHUSDT,0.00011027333333333334,874029.744,0.0,0.06114965383590173,0.0
2024-02-15,BTCUSDT,0.0001,87227.671,0.0,0.02936693738740038,0.0
2024-02-15,ETHUSDT,0.00012516,872118.103,0.0,0.03979763076465543,0.0
2024-02-16,ETHUSDT,0.00010907333333333332,884722.619,0.0,0.04534381475840771,0.0
2024-02-16,BTCUSDT,0.0001,89491.944,0.0,0.019392658671565543,0.0
2024-02-17,BTCUSDT,0.00012013666666666667,87533.511,0.0,0.029901662945003286,0.0
2024-02-17,ETHUSDT,0.00011173,867465.73,0.0,0.03147702363826185,0.0
2024-02-18,BTCUSDT,0.00016546666666666669,85504.804,0.0,0.024379071563691283,0.0
2024-02-18,ETHUSDT,0.00010379999999999999,866754.744,0.0,0.04653937119830205,0.0
2024-02-19,ETHUSDT,0.0001,880933.444,0.0,0.044737065381547814,0.0
2024-02-19,BTCUSDT,0.00018661666666666666,87604.11,0.0,0.016291026714890598,0.0
2024-02-20,ETHUSDT,0.00020643666666666667,894429.409,0.0,0.05409964835062857,0.0
2024-02-20,BTCUSDT,0.00013877333333333331,87203.076,0.0,0.044034693885355705,0.0
2024-02-21,ETHUSDT,0.00014040333333333334,887544.831,0.0,0.05122825922246733,0.0
2024-02-21,BTCUSDT,0.00010414,86293.057,0.0,0.03612142380748608,0.0
2024-02-22,ETHUSDT,0.0001,875826.438,0.0,0.04603067814854687,0.0
2024-02-22,BTCUSDT,0.00012012333333333335,84886.38,0.0,0.022668945318209066,0.0
2024-02-23,BTCUSDT,0.00010996999999999999,88089.125,0.0,0.020948595581414244,0.0
2024-02-23,ETHUSDT,0.0001,866314.464,0.0,0.030574512117946914,0.0
2024-02-24,ETHUSDT,0.0001,883539.486,0.0,0.034107113635832374,0.0
2024-02-24,BTCUSDT,0.0001,87024.156,0.0,0.021805314124812694,0.0
2024-02-25,ETHUSDT,0.00018988666666666667,958217.793,0.0,0.046792542468638045,0.0
2024-02-25,BTCUSDT,0.0001383733333333333,86416.011,0.0,0.014480854787703609,0.0
2024-02-26,ETHUSDT,0.00032642,875881.342,0.0,0.051201786950229665,0.0
2024-02-26,BTCUSDT,0.00025185,84906.706,0.0,0.07465016620315681,0.0
2024-02-27,BTCUSDT,0.00042916000000000004,80667.673,0.0,0.057556351785823794,0.0
2024-02-27,ETHUSDT,0.00041659333333333336,833385.944,0.0,0.03922366239545396,0.0
2024-02-28,ETHUSDT,0.00036382666666666673,801098.029,0.0,0.1030772909919193,0.0
2024-02-28,BTCUSDT,0.0003464966666666667,75184.662,0.0,0.12114185306275296,0.0
2024-02-29,BTCUSDT,0.0006748633333333334,71841.907,0.0,0.05409512232183563,0.0
2024-02-29,ETHUSDT,0.0007056066666666668,846940.633,0.0,0.06897985432900113,0.0
2024-03-01,ETHUSDT,0.00048194,818376.981,0.0,0.03312746302192785,0.0
2024-03-01,BTCUSDT,0.0005471866666666667,73919.975,0.0,0.03770907215371944,0.0
2024-03-02,ETHUSDT,0.0005389600000000001,814198.482,0.0,0.02482164915036955,0.0
2024-03-02,BTCUSDT,0.0004899866666666667,72912.818,0.0,0.014637354347766494,0.0
2024-03-03,ETHUSDT,0.00038264666666666664,813275.317,0.0,0.04035202776815199,0.0
2024-03-03,BTCUSDT,0.00044618,75540.753,0.0,0.03152021652935732,0.0
2024-03-04,ETHUSDT,0.00040321333333333335,762222.642,0.0,0.06186427603231109,0.0
2024-03-04,BTCUSDT,0.0005517466666666667,81105.699,0.0,0.09225962129775508,0.0
2024-03-05,ETHUSDT,0.00074303,718405.322,0.0,0.17520524943537064,0.0
2024-03-05,BTCUSDT,0.00073359,71725.607,0.0,0.1606026284993584,0.0
2024-03-06,ETHUSDT,0.00033151,749912.71,0.0,0.1060653627601796,0.0
2024-03-06,BTCUSDT,0.00039836666666666663,73260.209,0.0,0.07410163001810118,0.0
2024-03-07,ETHUSDT,0.0003969533333333334,755489.33,0.0,0.05231823828870595,0.0
2024-03-07,BTCUSDT,0.0004183733333333333,73480.603,0.0,0.037266337670106175,0.0
2024-03-08,ETHUSDT,0.00049913,766001.206,0.0,0.04561198546592418,0.0
2024-03-08,BTCUSDT,0.00047076333333333334,73990.354,0.0,0.06175986576748093,0.0
2024-03-09,ETHUSDT,0.00035076333333333335,781136.295,0.0,0.01904225784578383,0.0
2024-03-09,BTCUSDT,0.0002560733333333333,73645.213,0.0,0.010239891398637508,0.0
2024-03-10,BTCUSDT,0.0004964666666666667,77404.994,0.0,0.02673553443533361,0.0
2024-03-10,ETHUSDT,0.0003796033333333334,773667.93,0.0,0.04628699223440055,0.0
2024-03-11,BTCUSDT,0.0006010433333333334,79393.551,0.0,0.08163118228007395,0.0
2024-03-11,ETHUSDT,0.0005363300000000001,787527.877,0.0,0.09241079763764823,0.0
2024-03-12,BTCUSDT,0.0004590166666666666,78117.048,0.0,0.0667103010774343,0.0
2024-03-12,ETHUSDT,0.00051318,797222.756,0.0,0.06693723677143114,0.0
2024-03-13,BTCUSDT,0.00047682000000000003,80397.27,0.0,0.03236671243142116,0.0
2024-03-13,ETHUSDT,0.0005044866666666667,795342.351,0.0,0.03907692154182343,0.0
2024-03-14,BTCUSDT,0.0003380133333333333,83981.907,0.0,0.07391173527580094,0.0
2024-03-14,ETHUSDT,0.00042192333333333337,818491.32,0.0,0.07475437517213677,0.0
2024-03-15,BTCUSDT,0.00022716333333333333,79345.217,0.0,0.0994936177432202,0.0
2024-03-15,ETHUSDT,0.00032333,818761.597,0.0,0.09937516688918555,0.0
2024-03-16,BTCUSDT,0.00018004999999999999,76563.969,0.0,0.0818288932074491,0.0
2024-03-16,ETHUSDT,0.0002508666666666667,830905.851,0.0,0.0896391515722235,0.0
2024-03-17,ETHUSDT,0.00018532,831985.567,0.0,0.07354832341190956,0.0
2024-03-17,BTCUSDT,0.00018563,78535.72,0.0,0.0644665504712342,0.0
2024-03-18,ETHUSDT,0.00024435,854562.283,0.0,0.0550770130242407,0.0
2024-03-18,BTCUSDT,0.00025990999999999997,79113.281,0.0,0.036104049660064856,0.0
2024-03-19,ETHUSDT,0.00021642666666666667,813416.539,0.0,0.12622271433090787,0.0
2024-03-19,BTCUSDT,0.00026668666666666667,77962.651,0.0,0.10642833054453398,0.0
2024-03-20,ETHUSDT,0.00012032,763058.858,0.0,0.13763147421684002,0.0
2024-03-20,BTCUSDT,0.00014745,76952.183,0.0,0.10813773270238257,0.0
2024-03-21,ETHUSDT,0.00017007,774410.286,0.0,0.05048982020851699,0.0
2024-03-21,BTCUSDT,0.00016405666666666666,75345.505,0.0,0.057122455176159805,0.0
2024-03-22,BTCUSDT,0.00012754666666666664,73071.968,0.0,0.06890452166828556,0.0
2024-03-22,ETHUSDT,0.00020728,790374.762,0.0,0.08842767295597491,0.0
2024-03-23,BTCUSDT,0.00010268666666666668,73940.077,0.0,0.04732561390683897,0.0
2024-03-23,ETHUSDT,0.00012305666666666666,781527.744,0.0,0.05002161539015776,0.0
2024-03-24,ETHUSDT,0.00015948333333333332,783856.456,0.0,0.04995429774728385,0.0
2024-03-24,BTCUSDT,0.00013617,77033.64,0.0,0.057656082508559955,0.0
2024-03-25,BTCUSDT,0.00023562666666666668,78825.936,0.0,0.0686594060397165,0.0
2024-03-25,ETHUSDT,0.0001806966666666667,825538.736,0.0,0.06761036922408949,0.0
2024-03-26,BTCUSDT,0.00022358333333333334,79655.738,0.0,0.03325048076854439,0.0
2024-03-26,ETHUSDT,0.0002775666666666667,834760.788,0.0,0.03867240168930581,0.0
2024-03-27,BTCUSDT,0.00033979666666666665,83137.811,0.0,0.050669757782680305,0.0
2024-03-27,ETHUSDT,0.00027211333333333336,851975.994,0.0,0.06013141264311745,0.0
2024-03-28,ETHUSDT,0.0003716766666666666,843585.798,0.0,0.04176779396126255,0.0
2024-03-28,BTCUSDT,0.0002784133333333333,83098.968,0.0,0.03804699973319665,0.0
2024-03-29,BTCUSDT,0.0002462533333333333,81097.306,0.0,0.0282803746874266,0.0
2024-03-29,ETHUSDT,0.0003392533333333333,872412.28,0.0,0.03243595656605337,0.0
2024-03-30,ETHUSDT,0.00031415333333333333,884791.645,0.0,0.02378685880079563,0.0
2024-03-30,BTCUSDT,0.00028750333333333336,80226.288,0.0,0.011642382983856071,0.0
2024-03-31,ETHUSDT,0.0005003966666666666,900379.108,0.0,0.042120812652961685,0.0
2024-03-31,BTCUSDT,0.0003751366666666666,82700.764,0.0,0.026449280439443407,0.0
2024-04-01,BTCUSDT,0.00043706999999999996,84163.725,0.0,0.04712625538020082,0.0
2024-04-01,ETHUSDT,0.00038689666666666666,885780.014,0.0,0.0674942678210876,0.0
2024-04-02,BTCUSDT,0.00012460666666666667,78042.079,0.0,0.07828984830235124,0.0
2024-04-02,ETHUSDT,0.00012558666666666665,853893.654,0.0,0.0903571123764006,0.0
2024-04-03,BTCUSDT,0.0001,80098.881,0.0,0.03698544380258868,0.0
2024-04-03,ETHUSDT,0.0001,836580.674,0.0,0.050366855904554114,0.0
2024-04-04,BTCUSDT,0.0001,78454.81,0.0,0.061756550965908805,0.0
2024-04-04,ETHUSDT,0.0001,831097.804,0.0,0.058231345636928764,0.0
2024-04-05,ETHUSDT,0.0001,854208.05,0.0,0.04339902279149074,0.0
2024-04-05,BTCUSDT,0.0001,75172.17,0.0,0.041593378321196924,0.0
2024-04-06,ETHUSDT,0.00012244,837731.321,0.0,0.028248065252076345,0.0
2024-04-06,BTCUSDT,0.0001,76496.262,0.0,0.03277137250804045,0.0
2024-04-07,ETHUSDT,0.0001,850582.706,0.0,0.033761671764096494,0.0
2024-04-07,BTCUSDT,0.0001,80048.156,0.0,0.022698078362001398,0.0
2024-04-08,ETHUSDT,0.0001729866666666667,896187.594,0.0,0.08870077888360019,0.0
2024-04-08,BTCUSDT,0.00018396333333333333,80241.385,0.0,0.053712136431616785,0.0
2024-04-09,ETHUSDT,0.00016743,865871.864,0.0,0.07915176217417944,0.0
2024-04-09,BTCUSDT,0.00020193,80191.405,0.0,0.052097650937356,0.0
2024-04-10,BTCUSDT,0.00011462000000000001,79461.363,0.0,0.05469591138866213,0.0
2024-04-10,ETHUSDT,0.00015783,842353.248,0.0,0.04340350204643088,0.0
2024-04-11,BTCUSDT,0.00017964999999999998,81696.93,0.0,0.02561961410706036,0.0
2024-04-11,ETHUSDT,0.00011827666666666666,826302.883,0.0,0.041864154798355105,0.0
2024-04-12,BTCUSDT,0.00016367333333333332,80077.322,0.0,0.09227483153699037,0.0
2024-04-12,ETHUSDT,0.0001,773896.738,0.0,0.15222802087515055,0.0
2024-04-13,ETHUSDT,0.0001,708291.89,0.0,0.1709588548841109,0.0
2024-04-13,BTCUSDT,0.0001,66896.244,0.0,0.13016795512021473,0.0
2024-04-14,ETHUSDT,0.0001,688127.539,0.0,0.08572987098656591,0.0
2024-04-14,BTCUSDT,0.0001,67002.787,0.0,0.056126640036942316,0.0
2024-04-15,ETHUSDT,8.097666666666666e-05,670345.361,0.0,0.08245101991453675,0.0
2024-04-15,BTCUSDT,7.253e-05,65973.063,0.0,0.07307466001605854,0.0
2024-04-16,BTCUSDT,6.330333333333333e-05,64171.039,0.0,0.04446483180428139,0.0
2024-04-16,ETHUSDT,7.407000000000001e-05,662158.697,0.0,0.04897416351752438,0.0
2024-04-17,BTCUSDT,5.494333333333333e-05,67046.957,0.0,0.07931335656972145,0.0
2024-04-17,ETHUSDT,3.6026666666666665e-05,655884.496,0.0,0.07061761501717928,0.0
2024-04-18,ETHUSDT,4.036e-05,649714.754,0.0,0.0470313596813426,0.0
2024-04-18,BTCUSDT,3.195e-05,67633.638,0.0,0.052584127984868737,0.0
2024-04-19,BTCUSDT,3.133666666666667e-05,65864.86,0.0,0.09310616203200005,0.0
2024-04-19,ETHUSDT,5.964333333333334e-05,669681.475,0.0,0.08732172142550837,0.0
2024-04-20,BTCUSDT,4.479333333333333e-05,67260.726,0.0,0.03628661945353577,0.0
2024-04-20,ETHUSDT,5.833333333333333e-05,665233.319,0.0,0.049909488921507345,0.0
2024-04-21,BTCUSDT,3.1213333333333335e-05,66883.888,0.0,0.02256110523996882,0.0
2024-04-21,ETHUSDT,3.109e-05,663175.27,0.0,0.02614973313030672,0.0
2024-04-22,BTCUSDT,2.601333333333333e-05,69060.579,0.0,0.04120368983797059,0.0
2024-04-22,ETHUSDT,2.117e-05,673030.273,0.0,0.03372037040510718,0.0
2024-04-23,BTCUSDT,9.736666666666668e-06,68074.222,0.0,0.02122275228473336,0.0
2024-04-23,ETHUSDT,2.9333333333333333e-05,672774.338,0.0,0.03623323513691561,0.0
2024-04-24,ETHUSDT,3.818e-05,683201.419,0.0,0.06081227459825926,0.0
2024-04-24,BTCUSDT,4.587333333333333e-05,70077.781,0.0,0.054368871595330694,0.0
2024-04-25,BTCUSDT,4.076333333333333e-05,67299.511,0.0,0.03953702612331488,0.0
2024-04-25,ETHUSDT,4.057333333333333e-05,674537.259,0.0,0.037981384968488845,0.0
2024-04-26,BTCUSDT,2.652e-05,67293.423,0.0,0.023398087493411615,0.0
2024-04-26,ETHUSDT,3.353333333333333e-05,682934.357,0.0,0.02134837922287034,0.0
2024-04-27,BTCUSDT,6.768e-05,67161.879,0.0,0.024733132558616207,0.0
2024-04-27,ETHUSDT,6.460333333333333e-05,696443.306,0.0,0.06783713433129371,0.0
2024-04-28,ETHUSDT,8.631333333333333e-05,717695.719,0.0,0.03583076866486012,0.0
2024-04-28,BTCUSDT,5.6900000000000014e-06,65747.694,0.0,0.026153819329416073,0.0
2024-04-29,ETHUSDT,8.265666666666666e-05,716186.443,0.0,0.053889719992411204,0.0
2024-04-29,BTCUSDT,4.948e-05,66574.665,0.0,0.03874854328784637,0.0
2024-04-30,BTCUSDT,9.631333333333333e-05,72561.719,0.0,0.09150684570132166,0.0
2024-04-30,ETHUSDT,6.264666666666666e-05,724526.167,0.0,0.11009500162651285,0.0
2024-05-01,BTCUSDT,9.616000000000001e-05,68404.001,0.0,0.07338665971502857,0.0
2024-05-01,ETHUSDT,4.7006666666666665e-05,661088.847,0.0,0.069850973369106,0.0
2024-05-02,ETHUSDT,5.750000000000001e-05,711946.699,0.0,0.04234119538997591,0.0
2024-05-02,BTCUSDT,4.2266666666666666e-05,67561.195,0.0,0.0454920413912025,0.0
2024-05-03,BTCUSDT,9.259999999999998e-06,72115.025,0.0,0.07241737558807194,0.0
2024-05-03,ETHUSDT,3.2193333333333336e-05,727875.145,0.0,0.05468858337928875,0.0
2024-05-04,BTCUSDT,5.474333333333334e-05,73775.775,0.0,0.03175331406327804,0.0
2024-05-04,ETHUSDT,6.585333333333333e-05,727281.982,0.0,0.02461915736359954,0.0
2024-05-05,ETHUSDT,7.939999999999999e-05,730808.527,0.0,0.03191143261759871,0.0
2024-05-05,BTCUSDT,3.815333333333334e-05,72614.07,0.0,0.028306870038132197,0.0
2024-05-06,ETHUSDT,8.198e-05,716795.643,0.0,0.05815123305569157,0.0
2024-05-06,BTCUSDT,2.439e-05,70800.911,0.0,0.04505185072565672,0.0
2024-05-07,ETHUSDT,6.116e-05,705930.632,0.0,0.04395333743821868,0.0
2024-05-07,BTCUSDT,5.5576666666666666e-05,70977.329,0.0,0.03513227173494283,0.0
2024-05-08,ETHUSDT,8.333333333333333e-05,726082.877,0.0,0.03595106511085028,0.0
2024-05-08,BTCUSDT,6.578666666666666e-05,69698.073,0.0,0.03517615876280911,0.0
2024-05-09,BTCUSDT,5.405333333333333e-05,69749.117,0.0,0.045950759792609326,0.0
2024-05-09,ETHUSDT,0.0001,731408.624,0.0,0.03599308015487273,0.0
2024-05-10,BTCUSDT,4.8710000000000006e-05,71763.433,0.0,0.054774663900319334,0.0
2024-05-10,ETHUSDT,8.059e-05,765789.35,0.0,0.06068377537514825,0.0
2024-05-11,BTCUSDT,5.9063333333333334e-05,70961.068,0.0,0.017411838998046398,0.0
2024-05-11,ETHUSDT,7.595e-05,747933.082,0.0,0.0212965475548472,0.0
2024-05-12,BTCUSDT,5.144666666666666e-05,69740.49,0.0,0.02102486665213045,0.0
2024-05-12,ETHUSDT,7.181e-05,750925.301,0.0,0.019117200015028795,0.0
2024-05-13,BTCUSDT,9.206666666666666e-05,71110.334,0.0,0.04275807038709565,0.0
2024-05-13,ETHUSDT,8.609666666666667e-05,786751.133,0.0,0.044967132362164375,0.0
2024-05-14,BTCUSDT,8.086e-05,67758.064,0.0,0.03492416795964287,0.0
2024-05-14,ETHUSDT,9.088e-05,801159.476,0.0,0.03528448003554485,0.0
2024-05-15,BTCUSDT,3.9960000000000004e-05,73614.701,0.0,0.07742907485258875,0.0
2024-05-15,ETHUSDT,9.111e-05,796416.84,0.0,0.05867038862821958,0.0
2024-05-16,ETHUSDT,7.284666666666667e-05,787876.06,0.0,0.04043870318902426,0.0
2024-05-16,BTCUSDT,3.598e-05,72377.85,0.0,0.03423917126792267,0.0
2024-05-17,ETHUSDT,6.062666666666666e-05,841719.412,0.0,0.06071548756180266,0.0
2024-05-17,BTCUSDT,1.7213333333333333e-05,74105.612,0.0,0.034926843833980425,0.0
2024-05-18,BTCUSDT,2.6159999999999997e-05,75143.755,0.0,0.0125185206227415,0.0
2024-05-18,ETHUSDT,6.253e-05,843109.852,0.0,0.020749041353925395,0.0
2024-05-19,ETHUSDT,6.554666666666667e-05,823874.169,0.0,0.027452947576205627,0.0
2024-05-19,BTCUSDT,4.4426666666666666e-05,75130.213,0.0,0.028898208619039384,0.0
2024-05-20,BTCUSDT,3.5459999999999996e-05,70473.906,0.0,0.07926231171248076,0.0
2024-05-20,ETHUSDT,5.410333333333333e-05,956844.247,0.0,0.1784198734305028,0.0
2024-05-21,ETHUSDT,0.00013134666666666668,1059697.033,0.0,0.05834423255421489,0.0
2024-05-21,BTCUSDT,0.00010172333333333334,78452.073,0.0,0.04228660031238951,0.0
2024-05-22,BTCUSDT,0.00011919666666666666,77768.522,0.0,0.028584595870214884,0.0
2024-05-22,ETHUSDT,0.00012547,1051797.505,0.0,0.04326983490408399,0.0
2024-05-23,ETHUSDT,0.0001,1032822.887,0.0,0.11317374762206713,0.0
2024-05-23,BTCUSDT,0.0001,70841.347,0.0,0.05848096835436519,0.0
2024-05-24,BTCUSDT,0.0001,70215.723,0.0,0.038412693321046715,0.0
2024-05-24,ETHUSDT,0.0001,1055361.999,0.0,0.05496553258919833,0.0
2024-05-25,BTCUSDT,0.0001,72347.36,0.0,0.015856733954272215,0.0
2024-05-25,ETHUSDT,0.0001,1080020.515,0.0,0.019375391546592454,0.0
2024-05-26,ETHUSDT,0.0001,1130649.941,0.0,0.04054834318738201,0.0
2024-05-26,BTCUSDT,0.0001,71075.227,0.0,0.02094585424440677,0.0
2024-05-27,BTCUSDT,0.0001,71580.708,0.0,0.03572189526299427,0.0
2024-05-27,ETHUSDT,0.0001,1132855.139,0.0,0.03986047550236267,0.0
2024-05-28,BTCUSDT,0.0001,71880.384,0.0,0.03440945054463366,0.0
2024-05-28,ETHUSDT,0.0001073,1107967.948,0.0,0.041330907200415906,0.0
2024-05-29,BTCUSDT,0.00010852666666666667,76232.589,0.0,0.02739090545114476,0.0
2024-05-29,ETHUSDT,0.00015061666666666665,1137887.774,0.0,0.03856233421750666,0.0
2024-05-30,ETHUSDT,0.00019421666666666665,1105037.088,0.0,0.033073893648393894,0.0
2024-05-30,BTCUSDT,0.0001,74250.547,0.0,0.03511421366178128,0.0
2024-05-31,ETHUSDT,0.00011037333333333332,1127030.811,0.0,0.03569540558130895,0.0
2024-05-31,BTCUSDT,0.00012289,76516.484,0.0,0.035211215500925604,0.0
2024-06-01,BTCUSDT,0.00010083333333333335,75471.872,0.0,0.006725743076614474,0.0
2024-06-01,ETHUSDT,0.00013899,1149824.44,0.0,0.021700122331689067,0.0
2024-06-02,BTCUSDT,0.0001,76090.207,0.0,0.01842907475603143,0.0
2024-06-02,ETHUSDT,0.00011898333333333333,1125206.31,0.0,0.023229509669712746,0.0
2024-06-03,BTCUSDT,0.00011378333333333333,78537.52,0.0,0.03965496707401721,0.0
2024-06-03,ETHUSDT,0.00013773333333333334,1139524.154,0.0,0.024939309923988167,0.0
2024-06-04,ETHUSDT,0.00010266666666666666,1127317.744,0.0,0.030187877643504567,0.0
2024-06-04,BTCUSDT,0.00010669333333333332,81171.017,0.0,0.036141966562765575,0.0
2024-06-05,BTCUSDT,0.00013204333333333333,82454.506,0.0,0.019692605291754893,0.0
2024-06-05,ETHUSDT,0.00012542666666666666,1115723.969,0.0,0.029248231276866907,0.0
2024-06-06,BTCUSDT,0.00010735999999999999,81918.049,0.0,0.022771424537625422,0.0
2024-06-06,ETHUSDT,0.00018259333333333334,1100696.76,0.0,0.03197004004444718,0.0
2024-06-07,BTCUSDT,0.00010055333333333335,82372.639,0.0,0.05389394179627254,0.0
2024-06-07,ETHUSDT,0.00015454,1046832.693,0.0,0.07861797587925501,0.0
2024-06-08,ETHUSDT,0.0001,1034342.91,0.0,0.01419838081969311,0.0
2024-06-08,BTCUSDT,0.0001,83482.286,0.0,0.006075288587023179,0.0
2024-06-09,BTCUSDT,0.0001,83577.764,0.0,0.010320509968119815,0.0
2024-06-09,ETHUSDT,0.0001,1043969.022,0.0,0.015648641869422032,0.0
2024-06-10,BTCUSDT,0.0001,85572.685,0.0,0.014685438342004668,0.0
2024-06-10,ETHUSDT,0.0001,1050016.282,0.0,0.01986287557975395,0.0
2024-06-11,BTCUSDT,0.0001,82672.343,0.0,0.05347537978660353,0.0
2024-06-11,ETHUSDT,0.0001,1040775.05,0.0,0.07086868525167513,0.0
2024-06-12,BTCUSDT,0.0001,81189.437,0.0,0.04552492079278984,0.0
2024-06-12,ETHUSDT,0.0001,984636.299,0.0,0.05495934502661176,0.0
2024-06-13,ETHUSDT,0.0001,975099.932,0.0,0.03929458834652561,0.0
2024-06-13,BTCUSDT,0.0001,82145.939,0.0,0.03528536284810332,0.0
2024-06-14,ETHUSDT,0.0001,963248.854,0.0,0.049639277002508246,0.0
2024-06-14,BTCUSDT,0.0001,79378.435,0.0,0.03504104349353493,0.0
2024-06-15,BTCUSDT,0.0001,80508.054,0.0,0.010293942190211479,0.0
2024-06-15,ETHUSDT,0.0001,1058896.504,0.0,0.034376252497988896,0.0
2024-06-16,ETHUSDT,0.0001,1061869.687,0.0,0.03139145891757017,0.0
2024-06-16,BTCUSDT,0.0001,80884.799,0.0,0.014225788254497837,0.0
2024-06-17,BTCUSDT,0.0001,79602.371,0.0,0.03288146455430179,0.0
2024-06-17,ETHUSDT,9.712333333333333e-05,996017.447,0.0,0.04942784850522567,0.0
2024-06-18,BTCUSDT,9.412e-05,77688.615,0.0,0.039126630851880145,0.0
2024-06-18,ETHUSDT,6.898666666666667e-05,1000197.258,0.0,0.04997214516675568,0.0
2024-06-19,ETHUSDT,8.707333333333333e-05,1028235.539,0.0,0.03476403894516494,0.0
2024-06-19,BTCUSDT,5.698000000000001e-05,75443.813,0.0,0.01712364630946065,0.0
2024-06-20,ETHUSDT,6.519e-05,997339.934,0.0,0.04026190028650681,0.0
2024-06-20,BTCUSDT,5.588666666666667e-05,74377.632,0.0,0.02992876306781386,0.0
2024-06-21,BTCUSDT,6.890666666666668e-05,76738.134,0.0,0.026422244401472193,0.0
2024-06-21,ETHUSDT,4.283e-05,977874.851,0.0,0.029245020158194825,0.0
2024-06-22,BTCUSDT,8.048666666666666e-05,78036.856,0.0,0.009405354919053505,0.0
2024-06-22,ETHUSDT,4.771666666666667e-05,947289.564,0.0,0.013573689422080737,0.0
2024-06-23,BTCUSDT,5.6609999999999995e-05,77593.986,0.0,0.021553954512152064,0.0
2024-06-23,ETHUSDT,4.965000000000001e-05,964256.402,0.0,0.035629266124268116,0.0
2024-06-24,ETHUSDT,8.360666666666667e-05,999878.316,0.0,0.06615453460620525,0.0
2024-06-24,BTCUSDT,9.007333333333334e-05,76111.899,0.0,0.08526120888747313,0.0
2024-06-25,BTCUSDT,7.049333333333334e-05,75584.461,0.0,0.035896389965327326,0.0
2024-06-25,ETHUSDT,0.0001,1009990.556,0.0,0.028201682257313475,0.0
2024-06-26,ETHUSDT,0.0001,1014949.462,0.0,0.029506698786030457,0.0
2024-06-26,BTCUSDT,0.0001,74876.9,0.0,0.029068305835843165,0.0
2024-06-27,BTCUSDT,0.0001,74906.653,0.0,0.028771764858467577,0.0
2024-06-27,ETHUSDT,0.0001,1047194.846,0.0,0.033730009216483045,0.0
2024-06-28,BTCUSDT,0.0001,78522.055,0.0,0.03584324290333577,0.0
